action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Inconclusive,4463502,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1cc(C)c2c(=O)n(CC(=O)NCCCN3CCOCC3)sc2n1,,,CHEMBL1201862,,,,CHEMBL1499996,,CHEMBL1499996,7.70,0,http://www.openphacts.org/units/Nanomolar,1275395,=,7,1,=,,Potency,nM,,20.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.02
,Inconclusive,4463503,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCN(CC)C(=O)c1cc(-c2ccccc2OC)on1,,,CHEMBL1201862,,,,CHEMBL1451062,,CHEMBL1451062,4.40,0,http://www.openphacts.org/units/Nanomolar,1176153,=,7,1,=,,Potency,nM,,39810.7,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,39.8107
,Inconclusive,4463504,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)[C@@H]1[C@H](C(=O)O)[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl,,,CHEMBL1201862,,,,CHEMBL1596186,,CHEMBL1596186,6.50,0,http://www.openphacts.org/units/Nanomolar,1185367,=,7,1,=,,Potency,nM,,316.2,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.3162
,Inconclusive,4463505,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)c1cc(-c2ccccc2)sc1N,,,CHEMBL1201862,,,,CHEMBL566531,,CHEMBL566531,4.80,0,http://www.openphacts.org/units/Nanomolar,1191642,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Active,4463506,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,N#Cc1sc2nc(-c3ccccc3)cc(-c3ccco3)c2c1N,,,CHEMBL1201862,,,,CHEMBL1460491,,CHEMBL1460491,5.40,0,http://www.openphacts.org/units/Nanomolar,1299330,=,7,1,=,,Potency,nM,,3981.1,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,3.9811
,Active,4463507,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(O)cc1O,,,CHEMBL1201862,,,,CHEMBL1604546,,CHEMBL1604546,5.50,0,http://www.openphacts.org/units/Nanomolar,1283536,=,7,1,=,,Potency,nM,,3162.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,3.1623
,Active,4463508,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(O)c1cc(O)c2c(c1)[C@H]([C@H]1c3cc(C(=O)O)cc(O)c3C(=O)c3c(O[C@@H]4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(O[C@@H]3OC(CO)C(O)C(O)C3O)c1C2=O,,,CHEMBL1201862,,,,CHEMBL1314924,,CHEMBL1314924,4.90,0,http://www.openphacts.org/units/Nanomolar,1158099,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Inconclusive,4463509,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Nc1ccc(-c2nnc(-c3ccc(-c4ccccc4)cc3)o2)cc1,,,CHEMBL1201862,,,,CHEMBL1499925,,CHEMBL1499925,5.00,0,http://www.openphacts.org/units/Nanomolar,1299372,=,7,1,=,,Potency,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,10.0
,Inconclusive,4463510,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1cc(CNc2ccc3[nH]c(O)nc3c2)cc(Cl)c1OCC(=O)NC(C)(C)C,,,CHEMBL1201862,,,,CHEMBL1539086,,CHEMBL1539086,4.40,0,http://www.openphacts.org/units/Nanomolar,1189419,=,7,1,=,,Potency,nM,,39810.7,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,39.8107
,Active,4463511,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1ccc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Br)o3)cc2)c(C)c1,,,CHEMBL1201862,,,,CHEMBL1448182,,CHEMBL1448182,4.80,0,http://www.openphacts.org/units/Nanomolar,1196275,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4463512,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Fc1ccc(Nc2ncncc2-c2ccccc2C(F)(F)F)cc1,,,CHEMBL1201862,,,,CHEMBL1590550,,CHEMBL1590550,6.10,0,http://www.openphacts.org/units/Nanomolar,1173628,=,7,1,=,,Potency,nM,,794.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.7943
,Inconclusive,4463513,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)c1c(NC(=O)CSc2nnc(C)s2)sc2c1CCN(C)C2,,,CHEMBL1201862,,,,CHEMBL1539013,,CHEMBL1539013,4.60,0,http://www.openphacts.org/units/Nanomolar,1190397,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Inconclusive,4463514,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC1=C(C#N)C(=O)N(CCCO)C(=O)/C1=N\c1ccc(N(C)C)cc1,,,CHEMBL1201862,,,,CHEMBL3197060,,CHEMBL3197060,4.80,0,http://www.openphacts.org/units/Nanomolar,1177889,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4463515,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,C/C=C(C(=C\C)\c1ccc(O)cc1)/c1ccc(O)cc1,,,CHEMBL1201862,,,,CHEMBL1450936,,CHEMBL1450936,4.90,0,http://www.openphacts.org/units/Nanomolar,977889,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Inconclusive,4463516,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCN(C(=O)Cc1cccs1)c1nnc(-c2cc(OC)c(OC)c(OC)c2)s1,,,CHEMBL1201862,,,,CHEMBL1372249,,CHEMBL1372249,4.70,0,http://www.openphacts.org/units/Nanomolar,1288964,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Inconclusive,4463517,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC(=O)N(C)c1ccc(NS(=O)(=O)Cc2ccccc2)cc1,,,CHEMBL1201862,,,,CHEMBL1400670,,CHEMBL1400670,5.40,0,http://www.openphacts.org/units/Nanomolar,1280012,=,7,1,=,,Potency,nM,,3981.1,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,3.9811
,Inconclusive,4463518,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cn1c(NCc2ccco2)nc2c1c(=O)n(Cc1ccc(Cl)cc1)c(=O)n2C,,,CHEMBL1201862,,,,CHEMBL1412113,,CHEMBL1412113,4.50,0,http://www.openphacts.org/units/Nanomolar,1192728,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Active,4463519,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1cccc(-c2nccc(NCc3ccccc3OC)n2)c1,,,CHEMBL1201862,,,,CHEMBL1568735,,CHEMBL1568735,4.60,0,http://www.openphacts.org/units/Nanomolar,1171137,=,7,1,=,,Potency,nM,,25118.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,25.1189
,Inconclusive,4463520,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1cccc(CNc2ccnc(-c3cccc(C#N)c3)n2)c1,,,CHEMBL1201862,,,,CHEMBL1473430,,CHEMBL1473430,4.40,0,http://www.openphacts.org/units/Nanomolar,1173916,=,7,1,=,,Potency,nM,,39810.7,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,39.8107
,Inconclusive,4463521,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCCCSCCCNC(=O)C[S+]([O-])Cc1nc(-c2cccc(C)c2)oc1C,,,CHEMBL1201862,,,,CHEMBL1372294,,CHEMBL1372294,4.50,0,http://www.openphacts.org/units/Nanomolar,1178046,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Inconclusive,4463522,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)c1c(N)sc2c1CCCC2,,,CHEMBL1201862,,,,CHEMBL338479,,CHEMBL338479,4.50,0,http://www.openphacts.org/units/Nanomolar,1191587,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Active,4463523,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC(C)(OO)c1ccccc1,,,CHEMBL1201862,,,,CHEMBL1518369,CUMENE HYDROPEROXIDE,CHEMBL1518369,6.90,0,http://www.openphacts.org/units/Nanomolar,1010406,=,7,1,=,,Potency,nM,,125.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.1259
,Inconclusive,4463524,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cl.N=c1n(Cc2ccccc2)c2ccccc2n1CC(O)COc1ccccc1,,,CHEMBL1201862,,,,CHEMBL556398,,CHEMBL1196297,5.50,0,http://www.openphacts.org/units/Nanomolar,1299181,=,7,1,=,,Potency,nM,,3162.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,3.1623
,Not Active,4463525,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)c1ccc2c(c1)nc(SCc1cn3ccsc3n1)n2CC,,,CHEMBL1201862,,,,CHEMBL1421533,,CHEMBL1421533,5.00,0,http://www.openphacts.org/units/Nanomolar,1167093,=,7,1,=,,Potency,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,10.0
,Active,4463526,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=S(=O)(c1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)N1CCOCC1,,,CHEMBL1201862,,,,CHEMBL1487660,,CHEMBL1487660,5.60,0,http://www.openphacts.org/units/Nanomolar,1169917,=,7,1,=,,Potency,nM,,2511.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,2.5119
,Inconclusive,4463527,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Oc1[nH]c2ccccc2c1/C=N/c1ccc2c(c1)OCCO2,,,CHEMBL1201862,,,,CHEMBL3197885,,CHEMBL3197885,5.00,0,http://www.openphacts.org/units/Nanomolar,1181885,=,7,1,=,,Potency,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,10.0
,Active,4463528,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1cc(=O)oc2c1ccc1oc(/C(=N/O)c3ccccc3)c(C)c12,,,CHEMBL1201862,,,,CHEMBL2002522,,CHEMBL2002522,5.10,0,http://www.openphacts.org/units/Nanomolar,1281105,=,7,1,=,,Potency,nM,,7943.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,7.9433
,Inconclusive,4463529,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCSC1=C(C#N)C(c2cccc(Br)c2)CC(=O)N1,,,CHEMBL1201862,,,,CHEMBL1557582,,CHEMBL1557582,6.00,0,http://www.openphacts.org/units/Nanomolar,1189928,=,7,1,=,,Potency,nM,,1000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,1.0
,Inconclusive,4463530,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCC(COC(=O)Nc1cccc(C)c1)NC(=O)OCC(C)C,,,CHEMBL1201862,,,,CHEMBL1421619,,CHEMBL1421619,4.70,0,http://www.openphacts.org/units/Nanomolar,1184164,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Inconclusive,4463531,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,IC(I)I,,,CHEMBL1201862,,,,CHEMBL1451116,IODOFORM,CHEMBL1451116,4.50,0,http://www.openphacts.org/units/Nanomolar,1011079,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Inconclusive,4463532,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCc1nn(CC(=O)O)c(=O)c2ccccc12,,,CHEMBL1201862,,,,CHEMBL1421689,,CHEMBL1421689,5.50,0,http://www.openphacts.org/units/Nanomolar,1297752,=,7,1,=,,Potency,nM,,3162.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,3.1623
,Inconclusive,4463533,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CC(=O)c1cccc(-n2c(CCC(=O)O)ccc2-c2cccs2)c1,,,CHEMBL1201862,,,,CHEMBL1372272,,CHEMBL1372272,4.80,0,http://www.openphacts.org/units/Nanomolar,1195319,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Inconclusive,4463534,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cl.O=C1Nc2ccccc2C2(CCN(CCc3ccc(C(F)(F)F)cc3)CC2)O1,,,CHEMBL1201862,,,,CHEMBL1317124,,CHEMBL1593104,4.50,0,http://www.openphacts.org/units/Nanomolar,1160573,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Inconclusive,4463535,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CSc1ccccc1NC(=O)c1onc(C)c1Cl,,,CHEMBL1201862,,,,CHEMBL1302067,,CHEMBL1302067,4.90,0,http://www.openphacts.org/units/Nanomolar,1272636,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Active,4463536,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COC(=O)c1ccc2ncccc2c1,,,CHEMBL1201862,,,,CHEMBL1596204,,CHEMBL1596204,5.10,0,http://www.openphacts.org/units/Nanomolar,1180035,=,7,1,=,,Potency,nM,,7943.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,7.9433
,Inconclusive,4463537,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Oc1c(C(c2ccco2)N2CCC(Cc3ccccc3)CC2)sc2ncnn12,,,CHEMBL1201862,,,,CHEMBL1332550,,CHEMBL1332550,4.50,0,http://www.openphacts.org/units/Nanomolar,1276443,=,7,1,=,,Potency,nM,,31622.8,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,31.6228
,Not Active,4463538,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1cccc(C(=O)C2=C(O)C(=O)N(c3cc(C)on3)C2c2cccs2)c1,,,CHEMBL1201862,,,,CHEMBL1539070,,CHEMBL1539070,4.90,0,http://www.openphacts.org/units/Nanomolar,1302841,=,7,1,=,,Potency,nM,,12589.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,12.5893
,Inconclusive,4463539,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,N#Cc1cc2nc(O)c(O)nc2cc1[N+](=O)[O-],,,CHEMBL1201862,,,,CHEMBL222418,,CHEMBL222418,4.80,0,http://www.openphacts.org/units/Nanomolar,979408,=,7,1,=,,Potency,nM,,15848.9,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,15.8489
,Not Active,4463540,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCc2ccccc2)cc1OC,,,CHEMBL1201862,,,,CHEMBL1539091,,CHEMBL1539091,6.10,0,http://www.openphacts.org/units/Nanomolar,1291334,=,7,1,=,,Potency,nM,,794.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.7943
,Inconclusive,4463541,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCCN1C2=C(C(=O)CCC2)C(c2ccc(O)c(Br)c2)C2=C1CCCC2=O,,,CHEMBL1201862,,,,CHEMBL1490297,,CHEMBL1490297,4.70,0,http://www.openphacts.org/units/Nanomolar,1175818,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Inconclusive,4463542,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1cc(C)nc(NC2=NC(=O)CC(C(=O)O)N2CCc2c[nH]c3ccccc23)n1,,,CHEMBL1201862,,,,CHEMBL1460550,,CHEMBL1460550,4.70,0,http://www.openphacts.org/units/Nanomolar,1275431,=,7,1,=,,Potency,nM,,19952.6,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,19.9526
,Active,4463543,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,COc1ccc(CNc2nc(-c3ccc(N(C)C)cc3)nc3ccccc23)c(OC)c1,,,CHEMBL1201862,,,,CHEMBL1439893,,CHEMBL1439893,5.00,0,http://www.openphacts.org/units/Nanomolar,1172374,=,7,1,=,,Potency,nM,,10000.0,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,10.0
,Inconclusive,4463544,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,CCOC(=O)c1ccc(N2CSC3=C(C#N)C(c4ccc(OC)cc4OC)CC(=O)N3C2)cc1,,,CHEMBL1201862,,,,CHEMBL1455971,,CHEMBL1455971,5.10,0,http://www.openphacts.org/units/Nanomolar,1274752,=,7,1,=,,Potency,nM,,7943.3,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,7.9433
,Inconclusive,4463545,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,O=C(NCc1cccs1)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,,,CHEMBL1201862,,,,CHEMBL1369599,,CHEMBL1369599,7.60,0,http://www.openphacts.org/units/Nanomolar,1294289,=,7,1,=,,Potency,nM,,25.1,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.0251
,Inconclusive,4463546,[],CHEMBL1614240,PUBCHEM_BIOASSAY: qHTS Assay for Inhibitors of 15-hLO (15-human lipoxygenase). (Class of assay: confirmatory) ,F,,,BAO_0000186,BAO_0000019,assay format,Cc1ccc(S(=O)(=O)N2CCN(C(=O)COC(=O)c3cc(C)oc3C)CC2)cc1,,,CHEMBL1201862,,,,CHEMBL1342133,,CHEMBL1342133,7.20,0,http://www.openphacts.org/units/Nanomolar,1165332,=,7,1,=,,Potency,nM,,63.1,CHEMBL2903,Homo sapiens,Arachidonate 15-lipoxygenase,9606,,,Potency,um,UO_0000065,,0.0631
